id#,species,year,country,Latitude,Longitude
1305604,Trifolium repens,2005,US,36.7185,-106.2455
4105596,Trifolium repens,1982,US,36.720432,-106.347961
1314633,Trifolium repens,2006,US,36.7247,-105.1818
6092803,Trifolium repens,2001,US,36.7286111,-110.245
1312578,Trifolium repens,2006,US,36.7378,-106.0821
12804699,Trifolium repens,1973,US,36.737933,-88.868589
12804700,Trifolium repens,1988,US,36.742656,-88.868433
1013903,Trifolium repens,1997,US,36.75664,-110.48464
21988494,Trifolium repens,2005,US,36.78897222,-104.0099444
1315170,Trifolium repens,2006,US,36.7958,-105.5482
4728896,Trifolium repens,2008,US,36.80146,-105.054283
4724522,Trifolium repens,2007,US,36.80694444,-104.8888889
4725478,Trifolium repens,2007,US,36.81416667,-104.8025
4031862,Trifolium repens,1997,US,36.81498164,-104.8954475
1302849,Trifolium repens,2005,US,36.8153,-106.2366
6081344,Trifolium repens,2007,US,36.8333167,-108.0028667
2120841,Trifolium repens,2007,US,36.8334,-108.00287
2120840,Trifolium repens,2007,US,36.83348,-108.00049
14663597,Trifolium repens,1892,US,36.834838,-81.514837
6065233,Trifolium repens,2007,US,36.8357,-106.40255
4114576,Trifolium repens,2007,US,36.836,-108
4114169,Trifolium repens,2007,US,36.836822,-107.999924
25825091,Trifolium repens,2005,US,36.845,-96.426
25821052,Trifolium repens,1992,US,36.8466,-96.4127
7707802,Trifolium repens,1975,US,36.853,-89.089
14316085,Trifolium repens,1975,US,36.853,-89.089
1303599,Trifolium repens,2005,US,36.8615,-105.2975
4144054,Trifolium repens,2005,US,36.8615,-105.2975
4725074,Trifolium repens,2007,US,36.86583333,-104.7030556
4729248,Trifolium repens,2008,US,36.868023,-104.740349
4724772,Trifolium repens,2007,US,36.87005556,-104.9211667
3416952,Trifolium repens,2007,US,36.87005556,-104.9211667
4725637,Trifolium repens,2007,US,36.876,-105.1719167
12668693,Trifolium repens,2016,US,36.877167,-94.9225
4724669,Trifolium repens,2007,US,36.88202778,-104.7317778
4729469,Trifolium repens,2008,US,36.884338,-104.790527
12668400,Trifolium repens,2015,US,36.88444,-94.91386
4726145,Trifolium repens,2007,US,36.88522222,-105.1631111
12668659,Trifolium repens,2015,US,36.89618,-94.94551
22545166,Trifolium repens,1974,US,36.8975,-95.92583
4727582,Trifolium repens,2007,US,36.89780556,-105.006
12668370,Trifolium repens,2015,US,36.89834,-94.94865
4724450,Trifolium repens,2007,US,36.89847222,-104.4844722
24620202,Trifolium repens,2007,US,36.89847222,-104.4844722
12668442,Trifolium repens,2015,US,36.90042,-94.89644
18288472,Trifolium repens,1973,US,36.9014,-104.1558
4725172,Trifolium repens,2007,US,36.90927778,-104.6061389
4038269,Trifolium repens,1976,US,36.91481241,-104.2565225
14756359,Trifolium repens,1973,US,36.915144,-104.196845
4121722,Trifolium repens,2007,US,36.9161111,-105.1527778
4724331,Trifolium repens,2007,US,36.91611111,-105.1527778
7767302,Trifolium repens,1975,US,36.920118,-76.052803
4723854,Trifolium repens,2007,US,36.9205,-105.1180556
12668487,Trifolium repens,2015,US,36.92075,-94.91478
12668602,Trifolium repens,2015,US,36.92177,-94.91671
4726841,Trifolium repens,2007,US,36.92483333,-104.8556389
4725810,Trifolium repens,2007,US,36.92786111,-104.6824722
21992472,Trifolium repens,2005,US,36.93033333,-105.129
4728666,Trifolium repens,2008,US,36.941387,-104.808693
4724927,Trifolium repens,2007,US,36.94669444,-104.8776667
4724603,Trifolium repens,2007,US,36.949,-105.0271667
4728327,Trifolium repens,2008,US,36.952286,-104.659134
4729097,Trifolium repens,2008,US,36.953194,-104.742401
14310968,Trifolium repens,1968,US,36.968955,-89.08828
4727058,Trifolium repens,2007,US,36.97655556,-104.8239722
3560828,Trifolium repens,2007,US,36.97655556,-104.8239722
4728287,Trifolium repens,2008,US,36.979977,-104.921455
21990932,Trifolium repens,2005,US,36.98388889,-104.4049444
4729494,Trifolium repens,2008,US,36.987228,-105.133125
4729286,Trifolium repens,2008,US,36.994469,-104.644547
6045255,Trifolium repens,1975,US,36.996,-107.909
6047037,Trifolium repens,1975,US,36.996,-107.909
4727004,Trifolium repens,2007,US,37.01025,-104.6990556
15247905,Trifolium repens,2007,US,37.0119,-104.8383
4724996,Trifolium repens,2007,US,37.01194444,-104.8383333
10688117,Trifolium repens,1956,US,37.02083,-93.20583
1764625,Trifolium repens,1999,US,37.0253,-104.3485
4121723,Trifolium repens,2007,US,37.0308333,-104.7636111
4121783,Trifolium repens,2007,US,37.0308333,-104.7636111
4725568,Trifolium repens,2007,US,37.03083333,-104.7636111
1203302,Trifolium repens,2004,US,37.032,-106.5536
15220055,Trifolium repens,2009,US,37.03608,-77.39281
14309888,Trifolium repens,1969,US,37.036112,-88.66472
20203799,Trifolium repens,2014,US,37.0364,-94.6499
22545206,Trifolium repens,1973,US,37.03729,-95.08088
15064361,Trifolium repens,1941,US,37.037921,-107.196655
18288720,Trifolium repens,1941,US,37.038062,-107.199209
20203751,Trifolium repens,2014,US,37.04003,-94.65415
18652220,Trifolium repens,1950,US,37.0416667,-122.0283333
18527948,Trifolium repens,1953,US,37.0416667,-122.0283333
15952349,Trifolium repens,2014,US,37.04324,-94.64152
2063337,Trifolium repens,1947,US,37.048611,-122.057611
22545156,Trifolium repens,1975,US,37.051966,-100.923564
1196486,Trifolium repens,2004,US,37.0521,-106.5919
22545214,Trifolium repens,1975,US,37.052466,-100.92366
1202775,Trifolium repens,2004,US,37.0549,-106.5062
10688121,Trifolium repens,1990,US,37.05638,-91.7
24215487,Trifolium repens,2019,US,37.05738,-122.246
1196404,Trifolium repens,2004,US,37.0688,-106.6042
24216778,Trifolium repens,2017,US,37.072226,-122.234628
8089628,Trifolium repens,2010,US,37.073867,-118.352583
24215365,Trifolium repens,2019,US,37.08402,-122.245
14314795,Trifolium repens,1974,US,37.094411,-88.080244
7783036,Trifolium repens,1973,US,37.102106,-76.819924
10688111,Trifolium repens,1963,US,37.10444,-89.91055
1199337,Trifolium repens,2004,US,37.1189,-106.913
22545163,Trifolium repens,1975,US,37.12154,-101.628537
1856801,Trifolium repens,2006,US,37.12469,-118.43667
22545168,Trifolium repens,1974,US,37.127799,-96.182851
1191852,Trifolium repens,2003,US,37.1289,-106.3599
20203714,Trifolium repens,2014,US,37.13501,-95.01324
7709257,Trifolium repens,1966,US,37.138944,-88.403372
1198001,Trifolium repens,2004,US,37.1454,-106.8013
7772206,Trifolium repens,1973,US,37.161373,-76.585838
18715362,Trifolium repens,2008,US,37.16345,-118.31565
22545172,Trifolium repens,1982,US,37.17081,-94.64048
22545159,Trifolium repens,1975,US,37.171,-94.84004
10630966,Trifolium repens,1907,US,37.1763889,-94.31
20327551,Trifolium repens,2014,US,37.18075,-106.75847
22545174,Trifolium repens,1972,US,37.18298,-95.73497
20327532,Trifolium repens,2013,US,37.19376,-106.7511
14318895,Trifolium repens,1981,US,37.19833,-86.97417
522031,Trifolium repens,1994,US,37.1987,-106.8145
1196676,Trifolium repens,2004,US,37.2034,-106.7624
14600706,Trifolium repens,2015,US,37.215872,-84.467017
24717775,Trifolium repens,2013,US,37.21817,-106.51224
20327527,Trifolium repens,2013,US,37.21818,-106.51283
6041714,Trifolium repens,2002,US,37.2188889,-106.9866667
13828105,Trifolium repens,1950,US,37.22572,-107.56191
1191352,Trifolium repens,2003,US,37.2285,-106.8958
4690651,Trifolium repens,2012,US,37.24,-77.43
1736003,Trifolium repens,1998,US,37.2437,-105.1104
5761802,Trifolium repens,2013,US,37.25388889,-108.0752778
13828092,Trifolium repens,1935,US,37.2543398,-105.86268
769680,Trifolium repens,2004,US,37.2585,-112.952
12648170,Trifolium repens,2014,US,37.2630167,-76.7222833
20203647,Trifolium repens,2014,US,37.26719,-94.94983
3107633,Trifolium repens,1972,US,37.274882,-107.870522
3107634,Trifolium repens,1972,US,37.274882,-107.870522
20950903,Trifolium repens,2014,US,37.27502,-76.73862
22545160,Trifolium repens,1975,US,37.28137,-98.02591
10852665,Trifolium repens,1961,US,37.2825,-91.4075
7292514,Trifolium repens,2008,US,37.298944,-82.291806
1199346,Trifolium repens,2004,US,37.3067,-107.4818
10819780,Trifolium repens,1969,US,37.314,-89.5255
10951725,Trifolium repens,1969,US,37.314,-89.5255
22708480,Trifolium repens,1972,US,37.314978,-89.518749
22707359,Trifolium repens,1972,US,37.314978,-89.518749
22474282,Trifolium repens,1972,US,37.314978,-89.518749
22545145,Trifolium repens,1975,US,37.31509,-96.75492
4889280,Trifolium repens,2014,US,37.31747,-105.13817
22740213,Trifolium repens,2013,US,37.31834,-94.68151
1192577,Trifolium repens,2003,US,37.3227,-107.2138
1194438,Trifolium repens,2003,US,37.3234,-106.875
5322949,Trifolium repens,2003,US,37.323486,-111.148232
21407637,Trifolium repens,2001,US,37.333333,-95.083333
21407638,Trifolium repens,2001,US,37.333333,-95.083333
6060517,Trifolium repens,1998,US,37.3335306,-107.1289444
13829269,Trifolium repens,1998,US,37.33603,-104.60173
22519202,Trifolium repens,1999,US,37.3432,-104.9958
2064245,Trifolium repens,1951,US,37.347778,-108.597222
22545146,Trifolium repens,1975,US,37.34989,-96.43966
2859449,Trifolium repens,1999,US,37.35,-113.45
1193909,Trifolium repens,2003,US,37.3528,-106.6873
20318885,Trifolium repens,2013,US,37.356124,-113.06821
13829194,Trifolium repens,1999,US,37.35764,-105.00633
1761494,Trifolium repens,1999,US,37.3602,-105.0016
1362306,Trifolium repens,1995,US,37.3637,-108.1634
15952467,Trifolium repens,2014,US,37.37436,-94.78231
1731394,Trifolium repens,1998,US,37.3747,-105.1104
1750177,Trifolium repens,1998,US,37.3747,-105.1104
1193984,Trifolium repens,2003,US,37.3751,-106.571
20327521,Trifolium repens,2013,US,37.37912,-106.34619
22545207,Trifolium repens,1973,US,37.38188,-94.70496
522029,Trifolium repens,1994,US,37.3847,-106.2843
7742398,Trifolium repens,1970,US,37.385055,-77.586181
1191700,Trifolium repens,2003,US,37.3854,-106.26
1199477,Trifolium repens,2004,US,37.3889,-107.468
1365568,Trifolium repens,1995,US,37.3928,-108.1452
21407629,Trifolium repens,1976,US,37.394625,-94.710806
14603389,Trifolium repens,2017,US,37.396278,-86.906855
7774545,Trifolium repens,1972,US,37.39805,-77.024723
10951728,Trifolium repens,1978,US,37.39972,-92.58777
1192728,Trifolium repens,2003,US,37.4091,-107.053
22545202,Trifolium repens,1973,US,37.41088,-94.66845
7742466,Trifolium repens,1955,US,37.410884,-94.70496
22497648,Trifolium repens,1998,US,37.4138889,-104.9758333
1746904,Trifolium repens,1998,US,37.4199,-104.9112
22545138,Trifolium repens,1972,US,37.424199,-95.200713
15105629,Trifolium repens,1898,US,37.4318,-108.062998
1202308,Trifolium repens,2004,US,37.4321,-106.8744
2153421,Trifolium repens,2002,US,37.432505,-112.351031
6078112,Trifolium repens,2002,US,37.4336111,-108.2319444
1731790,Trifolium repens,1998,US,37.4345,-105.0389
22477570,Trifolium repens,2001,US,37.4380569,-100.0138855
1193757,Trifolium repens,2003,US,37.4432,-106.5979
6036779,Trifolium repens,2002,US,37.4436111,-107.1225
1199823,Trifolium repens,2004,US,37.444,-106.3631
5761430,Trifolium repens,2004,US,37.44666667,-107.115
16230768,Trifolium repens,2004,US,37.44666667,-107.115
6095940,Trifolium repens,2004,US,37.4466667,-107.115
1358858,Trifolium repens,1994,US,37.4499,-108.2228
6087411,Trifolium repens,1995,US,37.4499,-108.0595
7762426,Trifolium repens,1970,US,37.467636,-76.821964
7772987,Trifolium repens,1974,US,37.467636,-76.821964
16717719,Trifolium repens,2014,US,37.46823,-112.69265
13828091,Trifolium repens,1932,US,37.4692432,-105.8612977
1202161,Trifolium repens,2004,US,37.4697,-107.4584
10688108,Trifolium repens,1976,US,37.47222,-89.49361
21407632,Trifolium repens,1938,US,37.475625,-94.696575
22545162,Trifolium repens,1975,US,37.48037,-100.84482
24801680,Trifolium repens,1998,US,37.484897,-106.835569
14600811,Trifolium repens,2015,US,37.488395,-84.439333
14600729,Trifolium repens,2015,US,37.488906,-84.440081
1193210,Trifolium repens,2003,US,37.4925,-106.6924
1365340,Trifolium repens,1995,US,37.4937,-108.0777
20203232,Trifolium repens,2014,US,37.49753,-94.80859
21167974,Trifolium repens,1994,US,37.5,-94.533333
13828109,Trifolium repens,1995,US,37.5011998,-108.0896387
1200830,Trifolium repens,2004,US,37.5071,-106.9307
1360116,Trifolium repens,1994,US,37.5084,-108.0777
1360132,Trifolium repens,1994,US,37.5084,-108.0777
519270,Trifolium repens,1997,US,37.5084,-108.1321
14846748,Trifolium repens,1900,US,37.509777,-105.008293
6050987,Trifolium repens,1995,US,37.5201611,-107.2167778
1358893,Trifolium repens,1994,US,37.523,-108.1139
10774530,Trifolium repens,2013,US,37.5314,-94.0269
2860000,Trifolium repens,2004,US,37.5386111,-112.2794444
436493,Trifolium repens,1990,US,37.5425,-120.9475
18656754,Trifolium repens,1990,US,37.5425,-120.9475
1194952,Trifolium repens,2003,US,37.5458,-106.5534
22545199,Trifolium repens,1965,US,37.5629,-95.242434
1194889,Trifolium repens,2003,US,37.5637,-106.5534
1362773,Trifolium repens,1995,US,37.5669,-108.2047
12167329,Trifolium repens,1991,US,37.568107,-95.243311
22644739,Trifolium repens,1993,US,37.57035,-95.24319
16922034,Trifolium repens,2015,US,37.57895,-113.31464
15213887,Trifolium repens,1939,US,37.57917,-106.148084
1195214,Trifolium repens,2003,US,37.5857,-106.804
1359572,Trifolium repens,1994,US,37.5961,-108.2047
6095210,Trifolium repens,2004,US,37.5972222,-107.305
6094651,Trifolium repens,1992,US,37.6041667,-110.0288889
7707811,Trifolium repens,1967,US,37.609246,-86.505582
1358557,Trifolium repens,1994,US,37.6108,-108.3317
7767877,Trifolium repens,1977,US,37.61105,-76.51173
7763797,Trifolium repens,1981,US,37.61105,-76.51173
20203902,Trifolium repens,2014,US,37.61877,-94.73628
14600684,Trifolium repens,2015,US,37.62289,-83.78901
1359894,Trifolium repens,1994,US,37.6254,-107.9506
20203596,Trifolium repens,2014,US,37.62765,-94.82319
22545161,Trifolium repens,1975,US,37.62801,-97.64436
1194176,Trifolium repens,2003,US,37.6385,-106.6604
10630967,Trifolium repens,1989,US,37.6416666,-92.2038889
22675284,Trifolium repens,1989,US,37.641693,-92.204043
20203551,Trifolium repens,2014,US,37.647,-94.80882
6093880,Trifolium repens,2003,US,37.6505556,-107.8102778
10688114,Trifolium repens,1982,US,37.65138,-90.68861
1358408,Trifolium repens,1994,US,37.6547,-108.4224
22545158,Trifolium repens,1975,US,37.65807,-96.57858
5427985,Trifolium repens,2014,US,37.67289,-106.86021
8824746,Trifolium repens,1981,US,37.67627,-77.83814
1750646,Trifolium repens,1998,US,37.6822,-105.3854
22545170,Trifolium repens,1974,US,37.695266,-95.679158
1200976,Trifolium repens,2004,US,37.6966,-106.9138
12162011,Trifolium repens,1980,US,37.698274,-89.21675
2153977,Trifolium repens,2002,US,37.709166,-112.636111
1363076,Trifolium repens,1995,US,37.7132,-108.2772
14603434,Trifolium repens,2017,US,37.714825,-84.29338889
7767527,Trifolium repens,1965,US,37.715139,-76.491256
7767017,Trifolium repens,1994,US,37.715139,-76.491256
14603422,Trifolium repens,2017,US,37.715156,-84.293726
14603431,Trifolium repens,2017,US,37.716087,-84.295295
11071715,Trifolium repens,2016,US,37.716146,-84.295158
14603419,Trifolium repens,2017,US,37.716598,-84.295758
10630965,Trifolium repens,1992,US,37.71916,-91.15583
1191635,Trifolium repens,2003,US,37.7223,-107.1345
13828100,Trifolium repens,1971,US,37.72557,-107.49744
1359934,Trifolium repens,1994,US,37.7278,-108.0232
1201205,Trifolium repens,2004,US,37.7357,-106.9219
13828075,Trifolium repens,1951,US,37.7383122,-105.5019807
10630979,Trifolium repens,1989,US,37.7419444,-94.3341666
1364835,Trifolium repens,1995,US,37.7571,-108.1139
517210,Trifolium repens,1995,US,37.7571,-108.1139
4200088,Trifolium repens,2011,US,37.762167,-108.469433
4399544,Trifolium repens,2011,US,37.762167,-108.469433
14292383,Trifolium repens,2011,US,37.762167,-108.469433
1201299,Trifolium repens,2004,US,37.7652,-106.9373
6051872,Trifolium repens,2002,US,37.7683333,-108.91
3282997,Trifolium repens,2012,US,37.768918,-109.766342
24587572,Trifolium repens,2012,US,37.768918,-109.766342
1364744,Trifolium repens,1995,US,37.7704,-108.031
1192983,Trifolium repens,2003,US,37.7765,-106.6597
1364432,Trifolium repens,1995,US,37.7849,-108.086
22545139,Trifolium repens,1972,US,37.79423,-95.07291
22545151,Trifolium repens,1975,US,37.799176,-100.351514
13828080,Trifolium repens,1939,US,37.81028,-106.91301
22545169,Trifolium repens,1974,US,37.81045,-95.2534
10688113,Trifolium repens,1979,US,37.825,-90.2275
11254989,Trifolium repens,2016,US,37.830133,-109.6707
14308505,Trifolium repens,1968,US,37.83406,-86.70427
1744816,Trifolium repens,1998,US,37.8417,-105.4083
1359160,Trifolium repens,1994,US,37.8429,-107.9943
1363664,Trifolium repens,1995,US,37.8429,-108.3059
11064115,Trifolium repens,2002,US,37.851413,-111.356286
1362915,Trifolium repens,1995,US,37.8574,-108.3059
1749092,Trifolium repens,1998,US,37.86,-105.4017
12995838,Trifolium repens,1994,US,37.8719,-107.921
12995870,Trifolium repens,1994,US,37.8719,-107.921
22545189,Trifolium repens,1955,US,37.87946,-95.73392
22545210,Trifolium repens,1930,US,37.88667,-95.740168
22129622,Trifolium repens,2019,US,37.896,-105.4148
22545173,Trifolium repens,1963,US,37.897936,-95.967743
12995184,Trifolium repens,1994,US,37.9009,-108.0676
7762025,Trifolium repens,1975,US,37.902528,-78.176345
3836993,Trifolium repens,2013,US,37.91671,-105.73277
1760205,Trifolium repens,1999,US,37.9184,-104.9625
7792860,Trifolium repens,2006,US,37.9241667,-76.7222222
10774538,Trifolium repens,1914,US,37.92611,-91.9775
1749273,Trifolium repens,1998,US,37.933,-105.4383
13057286,Trifolium repens,2012,US,37.9388,-107.6662
13056278,Trifolium repens,2012,US,37.943,-107.6893
22545157,Trifolium repens,1975,US,37.943504,-101.259847
1760697,Trifolium repens,1999,US,37.9476,-104.9991
4122113,Trifolium repens,1999,US,37.9476,-104.9991
2148834,Trifolium repens,1993,US,37.951667,-111.650003
22545220,Trifolium repens,1975,US,37.95196,-95.73392
1201940,Trifolium repens,2004,US,37.9678,-106.7501
1201943,Trifolium repens,2004,US,37.9678,-106.7501
1740417,Trifolium repens,1998,US,37.9767,-105.0174
3273908,Trifolium repens,2012,US,37.9785,-105.7293
14600701,Trifolium repens,2015,US,37.97972222,-84.45416667
1749915,Trifolium repens,1998,US,37.9913,-105.0357
1747128,Trifolium repens,1998,US,37.9913,-105.4749
1354798,Trifolium repens,1999,US,37.9934,-107.3669
1346827,Trifolium repens,1998,US,37.9939,-107.2021
2440489,Trifolium repens,2009,US,37.9951,-111.4132
22545167,Trifolium repens,1974,US,38.00192,-96.16335
12994008,Trifolium repens,1994,US,38.0024,-108.2876
8075496,Trifolium repens,1999,US,38.00403,-111.26126
15489834,Trifolium repens,1941,US,38.005505,-75.823663
22639489,Trifolium repens,1978,US,38.00917,-96.16335
2860314,Trifolium repens,1977,US,38.01,-111.43
24894530,Trifolium repens,2020,US,38.011336,-95.045561
1717797,Trifolium repens,1998,US,38.0205,-105.0174
1751122,Trifolium repens,1998,US,38.0205,-105.3102
1764120,Trifolium repens,1999,US,38.0205,-104.9991
1349184,Trifolium repens,1998,US,38.0207,-107.3299
12995556,Trifolium repens,1994,US,38.0228,-108.1181
13080181,Trifolium repens,2011,US,38.0367,-107.8042
1348018,Trifolium repens,1998,US,38.0373,-107.1655
13080892,Trifolium repens,2011,US,38.0379,-107.8634
22724873,Trifolium repens,2014,US,38.04351,-96.64111
7707806,Trifolium repens,1960,US,38.048464,-84.502434
1353429,Trifolium repens,1999,US,38.0512,-107.0558
3041567,Trifolium repens,1985,US,38.051376,-107.214771
7704555,Trifolium repens,2008,US,38.061075,-111.321111
22733992,Trifolium repens,2010,US,38.061246,-92.830267
7742455,Trifolium repens,1986,US,38.066667,-105.442225
22545141,Trifolium repens,1973,US,38.07086,-95.40237
15489842,Trifolium repens,1967,US,38.07209167,-75.564125
1762846,Trifolium repens,1999,US,38.0789,-105.5664
12993991,Trifolium repens,1994,US,38.0791,-108.1365
20221967,Trifolium repens,2007,US,38.080667,-75.395333
13829108,Trifolium repens,2007,US,38.08291,-105.58289
13828076,Trifolium repens,1997,US,38.0836872,-105.5725683
22545152,Trifolium repens,1975,US,38.08983,-95.04363
13075665,Trifolium repens,2010,US,38.0941,-107.60905
22718478,Trifolium repens,2000,US,38.1042,-95.025
1761731,Trifolium repens,1999,US,38.1081,-105.1089
5486914,Trifolium repens,2013,US,38.1243,-83.236917
10452539,Trifolium repens,1986,US,38.125,-90.675
1734501,Trifolium repens,1998,US,38.1272,-105.5918
20221963,Trifolium repens,2007,US,38.148444,-75.6015
13055789,Trifolium repens,2012,US,38.158,-107.5626
2859331,Trifolium repens,1999,US,38.16,-113.93
10452546,Trifolium repens,1990,US,38.1666667,-90.7
6078837,Trifolium repens,1987,US,38.1672,-111.202
22685914,Trifolium repens,2006,US,38.17268,-95.26588
1353890,Trifolium repens,1999,US,38.1816,-107.512
1348743,Trifolium repens,1998,US,38.1824,-107.6229
13828707,Trifolium repens,2003,US,38.19229,-105.81413
1349065,Trifolium repens,1998,US,38.1942,-107.4219
15504181,Trifolium repens,2012,US,38.2154306,-75.7014889
6595720,Trifolium repens,2012,US,38.215431,-75.701489
1353851,Trifolium repens,1999,US,38.2223,-107.2528
22545153,Trifolium repens,1975,US,38.242237,-96.939065
3270589,Trifolium repens,2011,US,38.24667,-114.07656
1194610,Trifolium repens,2003,US,38.2497,-106.5038
4546323,Trifolium repens,2013,US,38.26806,-120.34056
13828098,Trifolium repens,1991,US,38.2767483,-108.1614942
1757606,Trifolium repens,1999,US,38.2793,-106.1297
7768280,Trifolium repens,1974,US,38.286147,-78.697032
12804698,Trifolium repens,1965,US,38.287736,-83.195829
1742512,Trifolium repens,1998,US,38.2931,-106.0555
1353800,Trifolium repens,1999,US,38.2953,-107.2716
13079337,Trifolium repens,2011,US,38.2999,-108.1124
7765115,Trifolium repens,1991,US,38.3111111,-77.0694444
15482009,Trifolium repens,2015,US,38.319541,-76.131377
1746488,Trifolium repens,1998,US,38.3207,-105.8329
1752672,Trifolium repens,1998,US,38.3282,-105.3496
15489835,Trifolium repens,1940,US,38.333464,-75.114815
6595684,Trifolium repens,2012,US,38.334733,-75.211211
7742461,Trifolium repens,1964,US,38.343661,-89.38064
1353317,Trifolium repens,1999,US,38.3468,-106.5728
1743144,Trifolium repens,1998,US,38.3484,-106.0741
7742360,Trifolium repens,1980,US,38.360674,-75.599369
1761078,Trifolium repens,1999,US,38.3622,-106.037
13829345,Trifolium repens,1984,US,38.36541,-106.67472
8635865,Trifolium repens,2007,US,38.365556,-122.469722
22545155,Trifolium repens,1975,US,38.37227,-96.54217
15221068,Trifolium repens,1999,US,38.3751,-106.0926
1347439,Trifolium repens,1998,US,38.3755,-106.5547
1760976,Trifolium repens,1999,US,38.376,-106.0926
6596372,Trifolium repens,2012,US,38.3765,-75.503533
1352594,Trifolium repens,1999,US,38.3828,-107.4594
22545150,Trifolium repens,1975,US,38.38534,-97.66421
13078724,Trifolium repens,2011,US,38.3912,-107.9517
1351458,Trifolium repens,1999,US,38.3974,-107.3092
13079195,Trifolium repens,2011,US,38.4022,-108.1785
1729126,Trifolium repens,1998,US,38.4036,-106.1483
1745393,Trifolium repens,1998,US,38.4036,-106.241
1760888,Trifolium repens,1999,US,38.4036,-106.0555
22545148,Trifolium repens,1975,US,38.41661,-95.72352
449322,Trifolium repens,2006,US,38.42028,-120.60083
4897954,Trifolium repens,2000,US,38.420833,-81.841111
16898484,Trifolium repens,1972,US,38.43178,-105.39113
3274607,Trifolium repens,2012,US,38.435683,-109.191933
15556911,Trifolium repens,1987,US,38.450956,-76.463007
22545143,Trifolium repens,1930,US,38.452151,-96.15
10630976,Trifolium repens,1986,US,38.4577778,-91.9758334
6545751,Trifolium repens,2011,US,38.460986,-75.559025
10951727,Trifolium repens,2007,US,38.4677778,-90.8052778
13093236,Trifolium repens,1996,US,38.4689,-105.5785
6591096,Trifolium repens,2012,US,38.470936,-75.116239
15482180,Trifolium repens,2012,US,38.4709361,-75.1162389
15577935,Trifolium repens,2015,US,38.47358,-75.84731
10630980,Trifolium repens,1970,US,38.48,-90.82
10774531,Trifolium repens,1928,US,38.48972,-90.81666
22545193,Trifolium repens,1973,US,38.4921,-95.52654
22522736,Trifolium repens,2004,US,38.4922222,-96.5830556
1283975,Trifolium repens,1998,US,38.4923,-106.6477
22639488,Trifolium repens,1982,US,38.492444,-96.336045
15483210,Trifolium repens,2015,US,38.4944167,-76.6335639
15481956,Trifolium repens,2015,US,38.497568,-75.951293
1751575,Trifolium repens,1998,US,38.5024,-106.1425
10774535,Trifolium repens,1896,US,38.50361,-90.67583
10943880,Trifolium repens,1924,US,38.50361,-90.67583
13079495,Trifolium repens,2011,US,38.5125,-108.4212
13832396,Trifolium repens,2003,US,38.51327,-107.0188
1248959,Trifolium repens,2001,US,38.5153,-106.2691
1249011,Trifolium repens,2001,US,38.5153,-106.3053
2858815,Trifolium repens,1984,US,38.52,-109.28
1272473,Trifolium repens,1997,US,38.5215,-107.3934
22545203,Trifolium repens,1973,US,38.526992,-99.308845
7778529,Trifolium repens,1981,US,38.536909,-77.279426
10811875,Trifolium repens,2013,US,38.543141,-90.617566
13080121,Trifolium repens,2011,US,38.54494,-108.60533
1271936,Trifolium repens,1997,US,38.5506,-107.0479
528973,Trifolium repens,1997,US,38.5506,-107.0479
13828476,Trifolium repens,1997,US,38.5513805,-107.0563326
15105595,Trifolium repens,2010,US,38.56044,-75.93414
18398887,Trifolium repens,1998,US,38.5666667,-122.7
12917542,Trifolium repens,1998,US,38.56667,-122.7
20221971,Trifolium repens,2007,US,38.567694,-75.843167
20222085,Trifolium repens,2010,US,38.567694,-75.843167
13090808,Trifolium repens,1995,US,38.5688,-105.4488
3107636,Trifolium repens,1994,US,38.5725,-109.1323
13090249,Trifolium repens,1995,US,38.5729,-105.7446
22545187,Trifolium repens,1949,US,38.57455,-95.32023
20221970,Trifolium repens,2007,US,38.578861,-75.79225
1283113,Trifolium repens,1998,US,38.5798,-107.448
520961,Trifolium repens,1998,US,38.5798,-107.448
12954656,Trifolium repens,1996,US,38.5852,-105.0957
15577229,Trifolium repens,2012,US,38.586606,-75.402861
6595704,Trifolium repens,2012,US,38.586606,-75.402861
7709251,Trifolium repens,1983,US,38.599243,-83.318795
2860112,Trifolium repens,1980,US,38.6,-119.34
10737655,Trifolium repens,2009,US,38.6041,-90.259
1283549,Trifolium repens,1998,US,38.6068,-106.4883
7742500,Trifolium repens,1908,US,38.613107,-90.25928
22545192,Trifolium repens,1973,US,38.61409,-95.03487
4549081,Trifolium repens,2013,US,38.61417,-119.75722
18360407,Trifolium repens,2013,US,38.61417,-119.75722
10815127,Trifolium repens,2014,US,38.6172223,-90.2638889
13055947,Trifolium repens,2012,US,38.6197,-108.6278
7742460,Trifolium repens,1964,US,38.624495,-90.150943
10774542,Trifolium repens,1954,US,38.627002,-90.199404
22545195,Trifolium repens,1973,US,38.65181,-95.26775
22522036,Trifolium repens,1999,US,38.6533318,-95.8402786
10774543,Trifolium repens,1890,US,38.6551,-90.4403
22650541,Trifolium repens,1994,US,38.658335,-94.983847
10774541,Trifolium repens,1956,US,38.66083,-90.4225
1277785,Trifolium repens,1998,US,38.6646,-106.5623
1278828,Trifolium repens,1998,US,38.6674,-107.2298
22545186,Trifolium repens,1930,US,38.675881,-96.645003
20221980,Trifolium repens,2007,US,38.679972,-75.478444
493761,Trifolium repens,1962,US,38.682,-106.8114
